,title,company,place,salary,publish_time
6986,高级数据分析工程师（NLP方向）(J11226),高新兴科技集团股份有限公司,广州-黄埔区,1.5-3万/月,03-15
6987,大数据开发工程师,华为技术有限公司,异地招聘,1-3万/月,03-15
6988,大数据开发工程师,华为技术有限公司,异地招聘,1-3万/月,03-15
6989,大数据开发工程师,华为技术有限公司,南京-雨花台区,1-3万/月,03-15
6990,数据建模专家（推荐算法）,中储南京智慧物流科技有限公司,南京,1.5-3万/月,03-15
6991,计划工程师(J10599),高新兴科技集团股份有限公司,广州-黄埔区,0.8-1万/月,03-15
6992,新媒体-电话销售（直招+周末双休）,广州欢创人力资源集团有限公司,广州-海珠区,0.7-1.2万/月,03-15
6993,6K广告销售+双休+餐补,广州欢创人力资源集团有限公司,佛山-禅城区,5-7千/月,03-15
6994,大数据算法工程师（上海）,广州汇智通信技术有限公司,上海,20-30万/年,03-15
6995,算法工程师,青岛联信商务咨询有限公司,青岛,,03-15
6996,应届毕业生 销售小白无责底薪4000千,链家房地产事业部,武汉-黄陂区,0.8-1万/月,03-14
6997,贝壳新房 无责底薪4000+高提成+五险一金,链家房地产事业部,武汉-黄陂区,0.8-1万/月,03-14
6998,盘龙城地铁附近 链家直聘新房销售 提成上不封顶,链家房地产事业部,武汉-黄陂区,1-1.5万/月,03-14
6999,无责底薪4000起+贝壳新房销售,链家房地产事业部,武汉-黄陂区,1-1.5万/月,03-14
7000,算法工程师（应届）,北京亚控科技发展有限公司,异地招聘,1.5-2万/月,03-14
7001,数据分析师,福建华超信息科技有限公司,福州-鼓楼区,1-1.5万/月,03-14
7002,数据运营主管,宝能百货零售有限公司,深圳-龙华新区,1-1.8万/月,03-14
7003,软件开发工程师（成都）,福建网龙计算机网络信息技术有限公...,成都,,03-14
7004,软件开发工程师（福州）,福建网龙计算机网络信息技术有限公...,福州,,03-14
7005,人工智能算法工程师-武汉-01712,京北方信息技术股份有限公司,武汉,2.5-4.5万/月,03-14
7006,平台运营经理-武汉-01684,京北方信息技术股份有限公司,武汉,2-4万/月,03-14
7007,可视化技术高级工程师-武汉-01685,京北方信息技术股份有限公司,武汉,2-4万/月,03-14
7008,（高级）生信工程师,广州燃石医学检验所有限公司,上海,,03-14
7009,用户研究经理-vivo外包,上海微创软件股份有限公司深圳分公...,深圳,1.3-2.6万/月,03-14
7010,数据产品经理-vivo外包,上海微创软件股份有限公司深圳分公...,深圳,1.3-2.6万/月,03-14
7011,产品经理,上海脉芽网络科技有限公司,上海-浦东新区,1.5-2.5万/月,03-14
7012,推送产品经理,上海脉芽网络科技有限公司,上海-浦东新区,1.5-2.5万/月,03-14
7013,BI报表开发,上海脉芽网络科技有限公司,上海-浦东新区,1.5-2.5万/月,03-14
7014,数据开发-DMP/用户画像方向,上海脉芽网络科技有限公司,上海-浦东新区,1.5-2.5万/月,03-14
7015,数据治理与大数据应用标准化研究岗,山东省物联网协会,济南-历下区,0.8-1.5万/月,03-14
7016,财务分析主管,新东方教育科技集团有限公司,北京,1-1.5万/月,03-14
7017,Go后台开发工程师,信必优(深圳)信息技术有限公司,深圳-南山区,1.2-1.6万/月,03-14
7018,数据管理员实习生,亚宝药业集团股份有限公司,北京,,03-14
7019,大数据工程师（北京）,神州数码中国有限公司,北京,,03-14
7020,voc用户研究,好未来教育（原学而思教育),北京-海淀区,2-2.5万/月,03-14
7021,数据分析师,好未来教育（原学而思教育),北京-朝阳区,1.8-3万/月,03-14
7022,数据应用开发岗(J10456),光大证券股份有限公司,上海-静安区,1.5-2万/月,03-13
7023,大数据储备（2020届）,虎彩印艺股份有限公司,东莞-虎门镇,4.5-6千/月,03-13
7024,lf贝壳找房高薪诚聘分销商渠道经理,四川成都贝壳闹海房地产经纪有限公...,异地招聘,0.6-1万/月,03-13
7025,贝壳找房/链家诚聘房产经纪人 置业顾问,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7026,链家直聘管培生 优秀经纪人,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7027,链家招聘销售经理 管培生,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7028,链家直聘房产经纪人 五险一金 3500底薪,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7029,诚招房产经纪人 链家直招 底薪3500元,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7030,链家/贝壳 招聘房屋中介 销售 底薪3500元起,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7031,贝壳招聘房屋中介 销售 底薪3500元起,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7032,链家招聘房屋中介 销售 3500元起,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7033,链家/贝壳招聘房产销售 底薪4500元,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,0.8-1万/月,03-13
7034,链家招聘房产销售 底薪3500元起,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7035,贝壳招聘房产销售5名 底薪3500起,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,6-8千/月,03-13
7036,房地产销售/销售代表,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,4.5-6千/月,03-13
7037,直聘：19应届生+房地产销售,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,4.5-6千/月,03-13
7038,链家房地产销售/实习储备 /弹性工作,西安链家宝业房地产经纪有限公司第...,西安-雁塔区,4.5-6千/月,03-13
7039,游戏开发工程师,漳州市菠萝互娱网络科技有限公司,异地招聘,0.8-1万/月,03-13
7040,游戏开发工程师,漳州市菠萝互娱网络科技有限公司,漳州,0.8-1万/月,03-13
7041,Java开发工程师,漳州市菠萝互娱网络科技有限公司,漳州,1-1.5万/月,03-13
7042,lf贝壳找房诚招分销商渠道专员/经理,四川成都贝壳闹海房地产经纪有限公...,异地招聘,0.8-1.2万/月,03-13
7043,c-高薪招募房地产销售/实习生/置业顾问,四川成都贝壳闹海房地产经纪有限公...,成都-成华区,4-8千/月,03-13
7044,贝壳找房经纪人,百年行房地产伟业公馆南门店,西安-雁塔区,4.9-7.9千/月,03-13
7045,贝壳找房 青山区域 新房销售,武汉贝壳房地产经纪有限公司,武汉-青山区,0.8-1万/月,03-13
7046,贝壳新房 4000底 房产销售,武汉贝壳房地产经纪有限公司,武汉-青山区,0.8-1万/月,03-13
7047,BI开发工程师,上海智租物流科技有限公司,上海-闵行区,1.5-2.5万/月,03-13
7048,中信账单分期6K+白班制7,广东鸿联九五信息产业有限公司,东莞,3.5-7千/月,03-13
7049,中信银行发卡专员+白班制7,广东鸿联九五信息产业有限公司,东莞,3.5-5.5千/月,03-13
7050,石排移动高薪纯接听客服7,广东鸿联九五信息产业有限公司,东莞-石排镇,3-6千/月,03-13
7051,工业互联网数据分析AT工程师,深圳龙得水信息技术有限公司,深圳-龙华新区,1-1.5万/月,03-13
7052,AI工程师,深圳龙得水信息技术有限公司,深圳-龙华新区,1.5-2万/月,03-13
7053,大数据算法工程师,深圳证券时报社有限公司,深圳,1-2万/月,03-13
7054,自然语言处理工程师,郑州紫硅信息技术有限公司,郑州-金水区,1.5-2.5万/月,03-13
7055,风险管理部风险模型岗,梅州客商银行股份有限公司,异地招聘,30-40万/年,03-13
7056,信息科技部架构师（大数据风控）,梅州客商银行股份有限公司,异地招聘,4-5万/月,03-13
7057,信息科技部架构师（大数据风控）,梅州客商银行股份有限公司,深圳,4-5万/月,03-13
7058,信息科技部架构师（大数据风控）,梅州客商银行股份有限公司,异地招聘,4-5万/月,03-13
7059,数据应用岗,梅州客商银行股份有限公司,异地招聘,20-30万/年,03-13
7060,资深技术工程师（大数据）,上海爱数信息技术股份有限公司,长沙,1.5-2万/月,03-13
7061,风险模型分析师,仟金顶网络科技有限公司,杭州-滨江区,1.5-3万/月,03-13
7062,信息科技部架构师（大数据风控）,梅州客商银行股份有限公司,广州-天河区,30-70万/年,03-13
7063,风险管理部风险模型岗,梅州客商银行股份有限公司,梅州,12-30万/年,03-13
7064,算法工程师,厦门点触科技股份有限公司,异地招聘,1.5-2.5万/月,03-13
7065,算法工程师,厦门点触科技股份有限公司,异地招聘,1.5-2.5万/月,03-13
7066,算法工程师,厦门点触科技股份有限公司,异地招聘,1.5-2.5万/月,03-13
7067,算法工程师,厦门点触科技股份有限公司,异地招聘,1.5-2.5万/月,03-13
7068,算法工程师,厦门点触科技股份有限公司,异地招聘,1.5-2.5万/月,03-13
7069,算法工程师,厦门点触科技股份有限公司,异地招聘,1.5-2.5万/月,03-13
7070,算法工程师,厦门点触科技股份有限公司,厦门,1.5-2.5万/月,03-13
7071,技术总监,深圳证券时报社有限公司,深圳,1-2万/月,03-13
7072,算法工程师-用户运营方向,三七互娱,广州,0.8-1.5万/月,03-13
7073,Java开发工程师,北京瑞联网络科技有限公司,郑州-二七区,1-1.7万/月,03-13
7074,Java开发工程师/24薪,北京瑞联网络科技有限公司,郑州-中原区,0.6-1.2万/月,03-13
7075,总部电子商务公司财务部营销财务专员,内蒙古伊利实业集团股份有限公司,北京-朝阳区,0.8-1万/月,03-13
7076,总部电子商务公司财务部财务专员,内蒙古伊利实业集团股份有限公司,北京-朝阳区,0.8-1万/月,03-13
7077,售前工程师,广州市网迅信息技术有限公司,广州-越秀区,1-1.5万/月,03-13
7078,梦想启航 销售改变人生—底薪5.5K销售专员ls,四川链家房地产经纪有限公司,成都,5.5-8千/月,03-12
7079,超越梦想—实习销售—底薪5.5K销售ls,四川链家房地产经纪有限公司,成都-高新区,5.5-8千/月,03-12
7080,德佑房产销售/住宿补贴+就近安排13,西安链家宝业房地产经纪有限公司,西安-灞桥区,0.8-1万/月,03-12
7081,高级爬虫工程师,长沙云珏网络科技有限公司,长沙-岳麓区,1-1.5万/月,03-12
7082,电话客服专员（今日头条）,重庆华仁会企业发展有限公司,重庆-渝中区,4-6千/月,03-12
7083,今日头条客服 白班,重庆华仁会企业发展有限公司,重庆-渝中区,4-6千/月,03-12
7084,设计工程师（软件设计方向）（南京）,上海宝康电子控制工程有限公司,南京,,03-12
7085,设计工程师（软件设计方向）,上海宝康电子控制工程有限公司,上海,,03-12
7086,链家德祐诚聘房地产销售i（月薪5000+提供住宿）,昆明贝壳房地产经纪有限公司,昆明-西山区,15-20万/年,03-12
7087,4-6K今日头条接听客服9,重庆华仁会企业发展有限公司,重庆-渝中区,4-6千/月,03-12
7088,AI解决方案工程师,中科九度（北京）空间信息技术有限...,北京-海淀区,1.5-2万/月,03-12
7089,自然语言处理工程师,郑州紫硅信息技术有限公司,郑州-金水区,1.5-2.5万/月,03-12
7090,自然语言处理工程师,郑州紫硅信息技术有限公司,郑州-金水区,1.5-2万/月,03-12
7091,ETL工程师,上海商涌网络科技有限公司,上海-浦东新区,1.5-2.5万/月,03-12
7092,初级算法工程师,上海商涌网络科技有限公司,上海-浦东新区,1-2万/月,03-12
7093,销售实习生,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,6-8千/月,03-12
7094,房产经纪人,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7095,经纪人,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7096,销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7097,销售专员,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,1-1.5万/月,03-12
7098,市场拓展专员,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,6-8千/月,03-12
7099,高薪诚招房产销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7100,新房销售顾问（经验不限）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7101,房产销售实习（贝壳推客）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7102,房产销售专员,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7103,区域销售助理,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7104,销售储备干部底薪3K,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7105,链家新房销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7106,贝壳直招（系统推客+大平台）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,1-1.5万/月,03-12
7107,销售管理培训生,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,6-8千/月,03-12
7108,贝壳新房 3000无责底薪+提成,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7109,贝壳直招,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,6-8千/月,03-12
7110,贝壳新房销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7111,房产销售实习,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,6-8千/月,03-12
7112,新房销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7113,高端房产销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7114,房地产销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7115,贝壳直招销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7116,新房销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7117,房地产销售主管(储备),陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7118,实习销售助理,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7119,销售代表,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7120,房产经纪人,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7121,销售顾问助理,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7122,高端房产销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7123,一手房销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7124,储备销售主管（有经验优先）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7125,销售储备干部（退伍军人优先）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7126,销售储备干部（班干部优先）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7127,实习销售助理,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7128,一手房销售（经验不限）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7129,销售顾问（经验不限）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7130,房产销售（经验不限）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7131,房地产销售顾问,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7132,电话网络销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7133,销售代表,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7134,销售顾问（房地产）,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7135,电话销售专员,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7136,销售代表,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7137,房产销售实习,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7138,房地产销售顾问,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7139,房地产销售主管,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,1-1.5万/月,03-12
7140,房产经纪人,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7141,助理销售工程师,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7142,高端房产销售,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7143,客户专员,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7144,销售顾问,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7145,销售实习生,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,6-8千/月,03-12
7146,销售储备干部,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7147,客户代表,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7148,房地产销售主管,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,1-1.5万/月,03-12
7149,贝壳直招无责底薪3000 房产销售 就近分配,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7150,链家房产销售顾问/实习生底薪3K+五险,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7151,莲湖区新房销售 不守盘 高提成,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7152,房产销售 不限经验 高提成 就近分配,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7153,房产销售+系统培训+一对一带教+大平台,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7154,贝壳找房2019校招季,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7155,诚招销售代表,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7156,贝壳2019储备干部直招中,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7157,贝壳直招新房店长 店经理 销售主管,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,1-1.5万/月,03-12
7158,西安链家房产销售顾问 免费培训,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7159,贝壳大平台+免费培训+高收入+透明晋升,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7160,贝壳大平台 月入过万不是梦,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7161,贝壳找房+新房销售+弹性工作+系统培训,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7162,贝壳直招+完善培训+高收入,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7163,贝壳大平台诚招直销经纪人 直销店长,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7164,贝壳找房直招电话销售 行销经纪人,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7165,诚招置业顾问 销售主管 销售经理,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,1-1.5万/月,03-12
7166,贝壳找房高薪诚聘房产经纪人,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7167,贝壳找房大平台诚招房产经纪人 店经理,陕西链家高策房地产经纪有限公司西...,西安-莲湖区,0.8-1万/月,03-12
7168,应收应付会计/结算会计,深圳市倍通供应链服务有限公司,深圳-宝安区,5.5-7千/月,03-12
7169,资深大数据架构师,立得空间信息技术股份有限公司,武汉,2.5-5万/月,03-12
7170,Customer Service QA Supervisor,携程旅行网国际业务,上海-长宁区,1.5-2.5万/月,03-12
7171,国际业务呼叫中心质检主管,携程旅行网国际业务,上海-长宁区,1.5-1.8万/月,03-12
7172,全城招聘无经验销售月薪5k（住宿+培训）J,昆明贝壳房地产经纪有限公司,昆明-西山区,4.5-6千/月,03-12
7173,5.5k房产销售实习等你来G,四川成都贝壳闹海房地产经纪有限公...,成都-金牛区,0.8-1.5万/月,03-11
7174,[ID2756]AI算法工程师,联仁健康医疗大数据科技股份有限公...,北京-朝阳区,30-40万/年,03-11
7175,优质房源销售（月薪5000+五险一金+包住） a,昆明贝壳房地产经纪有限公司,昆明-盘龙区,4-8千/月,03-11
7176,德祐诚聘房地产销售（月薪5000+五险一金）a,昆明贝壳房地产经纪有限公司,昆明-西山区,3-6千/月,03-11
7177,德佑地产诚聘无经验销售（包住宿+早九晚七+专业带教a,昆明贝壳房地产经纪有限公司,昆明-官渡区,4-8千/月,03-11
7178,贝壳找房诚聘 销售精英（无责底薪+高提点 轻松5k+ a,昆明贝壳房地产经纪有限公司,昆明-西山区,4-8千/月,03-11
7179,高级推荐算法工程师,长沙云珏网络科技有限公司,长沙-岳麓区,2-2.5万/月,03-11
7180,GIS应用开发工程师,中移系统集成（中移雄研院）,西安-雁塔区,1-3万/月,03-11
7181,大数据平台研发工程师,中移系统集成（中移雄研院）,西安-雁塔区,1-3万/月,03-11
7182,大客户销售经理,常州积奇网络科技有限公司,广州,1.5-2.5万/月,03-11
7183,Sr Data Development Engineer,杭州迈泰科技有限公司,上海-浦东新区,1.5-2万/月,03-11
7184,博士后研究员,常州市速瑞医疗科技有限公司,异地招聘,2-2.5万/月,03-11
7185,博士后研究员,常州市速瑞医疗科技有限公司,异地招聘,2-2.5万/月,03-11
7186,博士后研究员,常州市速瑞医疗科技有限公司,异地招聘,2-2.5万/月,03-11
7187,博士后研究员,常州市速瑞医疗科技有限公司,异地招聘,2-2.5万/月,03-11
7188,数据分析师,上海氪信信息技术有限公司,上海-长宁区,1.5-2.5万/月,03-11
7189,能源管理咨询工程师,无锡市人力资源市场,无锡,1-2万/月,03-11
7190,首席研究员/研究员,广东南方财经全媒体集团股份有限公...,上海-徐汇区,0.8-4万/月,03-11
7191,记者,广东南方财经全媒体集团股份有限公...,异地招聘,0.8-3万/月,03-11
7192,记者,广东南方财经全媒体集团股份有限公...,广州-越秀区,0.8-3万/月,03-11
7193,记者,广东南方财经全媒体集团股份有限公...,上海-徐汇区,0.8-3万/月,03-11
7194,记者,广东南方财经全媒体集团股份有限公...,北京-朝阳区,0.8-3万/月,03-11
7195,首席研究员/研究员,广东南方财经全媒体集团股份有限公...,北京-朝阳区,0.8-4万/月,03-11
7196,数据与技术中心数据算法挖掘工程师,广东南方财经全媒体集团股份有限公...,广州-越秀区,1-3万/月,03-11
7197,莞城-中信账单分期专员6k+包住h,广东鸿联九五信息产业有限公司,东莞,0.5-1万/月,03-11
7198,急聘知识库运维岗位/朝九晚六,广东鸿联九五信息产业有限公司,深圳-南山区,4-6.5千/月,03-11
7199,图像处理/数据分析（深度学习人工智能方向）,江苏中越科技发展有限公司,苏州-吴中区,0.8-1万/月,03-11
7200,人工智能研究员,苏州华启智能科技有限公司,北京-朝阳区,1-3万/月,03-11
7201,中级数据库工程师（Oracle),南京瑞玥科技有限公司,异地招聘,4-6千/月,03-11
7202,数据库程序员（Oracle）,南京瑞玥科技有限公司,镇江,3.5-4.5千/月,03-11
7203,高级数据库工程师（Oracle）,南京瑞玥科技有限公司,泰州,0.6-1万/月,03-11
7204,中级数据库工程师（Oracle),南京瑞玥科技有限公司,淮安,4-6.5千/月,03-11
7205,中级数据库工程师（Oracle),南京瑞玥科技有限公司,泰州,4-6千/月,03-11
7206,中级数据库工程师（Oracle),南京瑞玥科技有限公司,连云港,4-6千/月,03-11
7207,高级数据库工程师（Oracle）,南京瑞玥科技有限公司,连云港,0.6-1万/月,03-11
7208,高级数据库工程师（Oracle）,南京瑞玥科技有限公司,南京,0.7-1.2万/月,03-11
7209,高级数据库工程师（Oracle）,南京瑞玥科技有限公司,苏州,0.7-1.2万/月,03-11
7210,中级数据库工程师（Oracle),南京瑞玥科技有限公司,扬州,4-6千/月,03-11
7211,高级数据库工程师（Oracle）,南京瑞玥科技有限公司,扬州,0.6-1万/月,03-11
7212,中级数据库工程师（Oracle),南京瑞玥科技有限公司,常州,4-6.5千/月,03-11
7213,高级数据库工程师（Oracle）,南京瑞玥科技有限公司,常州,0.6-1万/月,03-11
7214,中级数据库工程师（Oracle),南京瑞玥科技有限公司,南京,5-7千/月,03-11
7215,数据分析师（挖掘方向）,吉比特&雷霆游戏,深圳-南山区,1.5-2.5万/月,03-11
7216,机器学习研究员,NEC（中国）有限公司,北京-朝阳区,,03-11
7217,产品运营（数据分析方向）,三七互娱,广州,1-1.5万/月,03-11
7218,海外游戏数据分析专员/主管,三七互娱,广州,1-1.5万/月,03-11
7219,安全数据分析开发工程师,北京启明星辰信息安全技术有限公司...,北京-海淀区,1-1.5万/月,03-11
7220,数据安全工程师,北京启明星辰信息安全技术有限公司...,天津-滨海新区,1-1.5万/月,03-11
7221,数据库工程师,深圳市林全科技有限公司,深圳-宝安区,1-1.5万/月,03-10
7222,大数据分析师,TutorABC英语,上海-虹口区,1-2万/月,03-10
7223,高级大数据分析师,TutorABC英语,上海-虹口区,1-2万/月,03-10
7224,高级数据架构师（工业大脑）,浩鲸云计算科技股份有限公司,南京-江宁区,2.5-3万/月,03-10
7225,贝壳租房/底薪4K起//就近上班 QL,四川成都贝壳闹海房地产经纪有限公...,成都-简阳市,4-9千/月,03-10
7226,大数据技术学科带头人,山东浪潮优派科技教育有限公司,济南,0.9-1.5万/月,03-10
7227,造型型面设计师（数据建模） Digital Modeler(J10415),东风汽车集团有限公司,异地招聘,,03-10
7228,国际合作部院校研究专员,南方科技大学,深圳-南山区,1.2-2.4万/月,03-10
7229,大数据分析方向研究人员-博士,中国科学院信息工程研究所,异地招聘,2.5-3.5万/月,03-10
7230,推荐算法工程师,成都思腾数联信息技术有限公司,成都-高新区,1.5-2万/月,03-10
7231,算法工程师,上海联蔚数据科技有限公司,上海-静安区,1-2万/月,03-10
7232,广告投放顾问,上海联蔚数据科技有限公司,上海-静安区,1-1.5万/月,03-10
7233,CRM顾问,上海联蔚数据科技有限公司,上海-静安区,1-1.5万/月,03-10
7234,CRM线上运营,上海联蔚数据科技有限公司,上海-静安区,1-1.5万/月,03-10
7235,广告客户执行/AE（偏电子商务）,上海联蔚数据科技有限公司,上海-静安区,1.5-2万/月,03-10
7236,客户关系主管,上海联蔚数据科技有限公司,上海-静安区,1.1-1.8万/月,03-10
7237,市场专员/主管（CRM）,上海联蔚数据科技有限公司,上海-静安区,1-1.5万/月,03-10
7238,KKJ-互联网产品经理(数据建模产品设计),深圳前海微众银行股份有限公司,深圳,2-3万/月,03-10
7239,贝壳找房月薪过万房地产经纪人G,昆明贝壳房地产经纪有限公司,昆明-西山区,6-8千/月,03-10
7240,广告-大数据开发工程师,爱奇艺（www.iqiyi.com）,上海-长宁区,1.5-3万/月,03-10
7241,算法工程师,携程旅行网国际业务,上海-长宁区,2-2.5万/月,03-10
7242,Data Analyst 数据分析师,携程旅行网国际业务,上海-长宁区,1.5-2万/月,03-10
7243,人工智能工程师（金融科技领域）,中移（上海）信息通信科技有限公司...,上海-浦东新区,,03-10
7244,肉蛋采销负责人,北京每日优鲜电子商务有限公司,北京-朝阳区,2-3万/月,03-10
7245,硬件开发工程师,广州朗国电子科技有限公司,深圳-光明新区,1-3万/月,03-09
7246,业务技术研究工程师（数据算法方向）,中国移动智能硬件创新中心,北京,2-2.5万/月,03-09
7247,贝壳诚招应届毕业生q,昆明贝壳房地产经纪有限公司,昆明-五华区,6-8万/年,03-09
7248,产品销售商务经理,湖南思洋互联网产业发展有限公司,长沙-天心区,1.5-2.5万/月,03-09
7249,高薪诚聘应届生q（市场营销专业优先）,昆明贝壳房地产经纪有限公司,昆明-西山区,6-8万/年,03-09
7250,贝壳诚招应届毕业生q（提供住宿，免费培训）,昆明贝壳房地产经纪有限公司,昆明-五华区,6-8万/年,03-09
7251,贝壳诚招网络销售q(免费培训,昆明贝壳房地产经纪有限公司,昆明-五华区,4.5-9千/月,03-09
