,title,company,place,salary,publish_time
262,催收专员/年终奖,北京瑞联网络科技有限公司,成都-青羊区,6-8千/月,11-26
263,汉阳电话催收专员轻松月入过万,武汉市融联信咨询服务有限公司,武汉-汉阳区,1-1.5万/月,11-26
264,高薪诚聘催收专员+社保包住年假车位,湖北信诺企业管理咨询有限责任公司...,宜昌,0.6-1.2万/月,11-26
265,催收专员（3500+福利）,宁波慧华金融服务外包有限公司,宁波-海曙区,0.5-1万/月,11-26
266,金融催收专员+高薪8K,思达信息,西安-雁塔区,0.8-1万/月,11-26
267,电话催收专员5000+双休工作餐L/,九龙坡区九龙园区智博汇科技服务中...,重庆-渝北区,3-6千/月,11-26
268,阿里巴巴电话催收专员,CBC（北京）信用管理有限公司安徽...,合肥-政务区,0.5-1万/月,11-26
269,银行催收专员（无责底薪+高额提成）,深圳市信通法律咨询有限公司广西分...,南宁,0.5-1.2万/月,11-26
270,中信银行催收专员 南头,深圳通联金融网络科技服务有限公司...,深圳-南山区,0.6-1万/月,11-26
271,M2催收专员+均薪8k+周末双休,海之星科技,成都-高新区,1-1.5万/月,11-26
272,B小额贷款催收专员+五险一金,安徽三酉电子商务有限公司,合肥-蜀山区,4-7千/月,11-26
273,保底3000聘催收专员+包住住宿,安徽金收电子商务有限公司,合肥-包河区,4-7千/月,11-26
274,催收专员+提供住宿,安徽泰盈信息科技有限公司,合肥-蜀山区,6-8千/月,11-26
275,催收专员:月均7000-10000朝九晚六,南京亿咖科技有限公司,郑州-郑东新区,0.8-1万/月,11-26
276,（金融公司）5k起催收专员+包住,深圳市兴邦科技发展有限公司,深圳-龙华新区,5-8千/月,11-26
277,催收专员,鑫瑞恒集团,西安-碑林区,1-1.5万/月,11-26
278,法律催收专员+外企高薪（大埔县、兴宁市）,安徽风澈网络科技有限公司,梅州,0.8-1万/月,11-26
279,催收专员,广东合创融资租赁有限公司,广州-天河区,0.3-1万/月,11-26
280,银行信用卡催收专员客服J,深圳智狐商业投资策划有限公司,深圳-福田区,0.7-1.2万/月,11-26
281,电话催收专员,杭州涌辰商务咨询有限公司武汉分公...,武汉-青山区,6-8千/月,11-26
282,微粒贷催收专员,南杉（深圳）数据软件科技有限公司...,深圳-龙华新区,0.6-1.2万/月,11-26
283,电话催收专员,成都恒睿信金融服务外包有限公司,青岛-崂山区,0.8-1万/月,11-26
284,电话催收专员,深圳万乘联合投资有限公司上海分公...,上海-普陀区,0.6-1.5万/月,11-26
285,电话催收专员(朝九晚六+双休+五险一金）,陕西君林商贸有限公司,成都-龙泉驿区,5-8千/月,11-26
286,招联贷款催收专员,深圳市杰之龙通信技术有限公司,深圳-南山区,0.5-1万/月,11-26
287,催收专员,交通银行股份有限公司太平洋信用卡...,珠海,3-9千/月,11-26
288,交行催收专员/催缴客服八千（逾期三天）,安徽子建信息技术有限公司,合肥-蜀山区,6-8千/月,11-26
289,急聘催收专员无责底薪3K+包住宿,深圳市融关资产管理有限公司长沙分...,长沙-岳麓区,3-8千/月,11-26
290,催收专员（五险+行政班）,广州栩创文化传媒有限公司,自贡,3-6千/月,11-26
291,信用卡催收专员,四川齐博法律咨询服务有限公司,成都-成华区,6-8千/月,11-26
292,催收专员(五险+朝九晚六）,四川欢创信息技术有限公司,自贡,3-6千/月,11-26
293,催收专员+无责3500/双休,成都智行联创企业管理有限公司,成都-武侯区,4.5-7千/月,11-26
294,交通银行信用卡催收专员,联信集团东莞分公司,东莞,0.5-1万/月,11-26
295,电话催收专员,深圳市合鑫创投资控股有限公司,深圳-龙华新区,1-1.5万/月,11-26
296,急招蘑菇街催收专员q,杭州腾通广告策划有限公司,杭州-西湖区,6-7千/月,11-26
297,电话催收专员,杭州拓天科技有限公司,杭州-滨江区,0.5-1万/月,11-26
298,电话催收专员+包住+底薪4400,某大型企业,深圳-福田区,0.8-1.2万/月,11-26
299,金融港催收专员m0,安徽吉登企业管理咨询有限公司,合肥-滨湖新区,0.8-1万/月,11-26
300,贷后催收专员,上海泰优汇实业(集团)有限公司,上海-徐汇区,8-15万/年,11-26
301,贷款催收专员,中国平安综合金融服务有限责任公司...,成都-金牛区,6-8千/月,11-26
302,银行M2催收专员/五险一金/满勤餐补住宿,合肥夕游信息科技有限公司,合肥-高新区,4.5-8千/月,11-26
303,交通银行底薪4400催收专员无销售五险一金朝九晚六双休,安徽佰誉达信息咨询有限公司,合肥-瑶海区,6-8千/月,11-26
304,催收专员（周华章团队广州招聘）,广东诺臣律师事务所,广州-越秀区,3.5-8千/月,11-26
305,催收专员,湖南三浦集团有限公司,长沙-芙蓉区,1.5-2万/月,11-26
306,电话催收专员,智语企业管理咨询服务（重庆）有限...,重庆-渝北区,5-7千/月,11-26
307,名企直聘催收专员,湖北福尔克商贸有限公司,武汉-洪山区,6-8千/月,11-26
308,知名银行信用卡催收专员不加班,武汉中创华电科技有限公司,武汉-洪山区,6-8千/月,11-26
309,平安普惠贷款逾期催收专员,平安普惠投资咨询有限公司上海第一...,上海-浦东新区,1-1.5万/月,11-26
310,五险一金-催收专员,平安普惠投资咨询有限公司武汉江汉...,武汉-江汉区,1-1.5万/月,11-26
311,实习电话催收专员,东莞捷诺资产管理有限公司,东莞-莞城区,0.3-1万/月,11-26
312,北银消费金融项目催收专员,北京鸿联九五信息产业有限公司,北京-海淀区,6-8千/月,11-26
313,政务区借呗催收专员客服五险一金+双休+,合肥优智汇企业管理咨询有限公司,合肥-政务区,6-8千/月,11-26
314,电话催收专员,苏州晨胜康企业管理服务有限公司,昆山,4-7千/月,11-26
315,急招-苏州地区催收专员,广州创前科技有限公司,异地招聘,1-1.5万/月,11-26
316,催收专员/5-8k/包住,深圳景安盛科技发展有限公司,深圳-龙华新区,5-8千/月,11-26
317,外访催收专员,厚夫科技（武汉）有限公司,武汉-武昌区,0.4-1万/月,11-26
318,M1催收专员+双休+社保,成都东聚人力资源有限公司,成都-武侯区,6-8千/月,11-26
319,办公室催收专员/五险一金/近地铁,江西豫章保安服务有限公司,南昌-青山湖区,6-8千/月,11-26
320,催收专员,南京聚诺企业管理咨询有限公司,南京-浦口区,0.5-1.5万/月,11-26
321,浦发催收专员 月薪8000以上,上海璟微企业管理咨询有限公司,上海-浦东新区,0.8-1万/月,11-26
322,催收专员+双休+餐补,杭州服丽服饰有限公司,杭州-西湖区,4.5-6千/月,11-26
323,中信银行催收专员/销售代表底薪4200,合肥雅诚电子科技有限公司,合肥-滨湖新区,6-8千/月,11-26
324,信用卡催收专员,深圳通联金融网络科技服务有限公司...,长沙-岳麓区,6-8千/月,11-26
325,催收专员,杭州腾通广告策划有限公司,杭州-西湖区,4.5-6千/月,11-26
326,急聘催收专员+周末双休+早餐,杭州华元广告策划有限公司,杭州-西湖区,6-8千/月,11-26
327,催收专员:底薪4000/双休,武汉人瑞人力资源服务有限公司,武汉-洪山区,4.5-6千/月,11-26
328,催收专员,北京友聚四海网络科技有限公司,北京-朝阳区,0.8-1万/月,11-26
329,催收专员做五休二+五险一金,杭州华元广告策划有限公司,杭州-西湖区,4.5-6千/月,11-26
330,催收专员,吉林松花江融资租赁有限公司,深圳-福田区,0.6-1万/月,11-26
331,电话催收专员-残疾人,高柏（中国）企业管理咨询有限公司...,成都,3-4.5千/月,11-26
332,催收专员五险双休住宿8K+,安徽好享购电子商务有限公司,马鞍山,4.5-6千/月,11-26
333,催收专员,湖南中铁五新重工有限公司,长沙-浏阳市,0.8-1万/月,11-26
334,美利金融催收专员 月薪8000以上,上海为梦商务信息咨询有限公司,武汉-武昌区,6-8千/月,11-26
335,急聘电话催收专员,西安为公企业管理咨询有限公司,西安-未央区,6-8千/月,11-26
336,信用卡催收专员（高提成+近地铁+五险一金）,深圳金中企业管理咨询有限公司,深圳-福田区,0.8-1.5万/月,11-26
337,催收专员+住宿（入职五险一金）,锦创科技股份有限公司,深圳-罗湖区,0.6-1.2万/月,11-26
338,双休底薪4000催收专员+包吃包住,深圳市创岛科技有限公司,深圳-龙岗区,4.5-6千/月,11-26
339,催收专员,深圳市联汇新科技有限公司,深圳-龙华新区,1-1.5万/月,11-26
340,7至12k催收专员不加班,深圳市宏信达金融信息服务有限责任...,深圳-罗湖区,0.8-1万/月,11-26
341,福田区电话催收专员+六小时制,某大型网络科技公司,深圳-福田区,0.8-1万/月,11-26
342,无责任底薪电话催收专员,深圳市信德盛金融服务有限公司,深圳-龙华新区,6-8千/月,11-26
343,催收专员月薪八千以上,四川华腾联创人力资源管理有限公司...,成都-高新区,0.8-1.5万/月,11-26
344,催收专员/电话销售,深圳市安睿斯科技有限公司,深圳-罗湖区,6-8千/月,11-26
345,招商银行信用卡分期客服催收专员,成都金控金融培训中心,成都-青羊区,3-6千/月,11-26
346,信用卡催收专员,信达利（福州）企业管理咨询有限公...,异地招聘,0.8-1万/月,11-26
347,6-10k内部催收专员包工作餐,上海学喻企业管理咨询有限公司,上海,0.8-1万/月,11-26
348,双休 銀行信用卡催收专员6000+,中国平安人寿保险股份有限公司重庆...,重庆-江北区,0.8-1万/月,11-26
349,电话催收专员（高新区）,四川优信商务咨询有限公司,成都-高新区,3-5千/月,11-26
350,催收专员,合肥市雷志信息技术有限公司,合肥-经开区,4.5-6千/月,11-26
351,贷后催收专员（月薪过万+双休+社保+朝九晚六）,广东鑫辉信用管理有限公司,广州-白云区,0.8-1万/月,11-26
352,电话催收专员（五险一金）,四川荣诚世纪企业咨询管理有限公司...,济南-高新区,4.5-6千/月,11-26
353,6K催收专员（无销售+有住宿）,深圳市奈思网络传播有限公司,深圳-福田区,5-8千/月,11-26
354,电话催收专员/包住,深圳市鹏信企业管理顾问有限公司,深圳-福田区,5-8千/月,11-26
355,（广发银行）电话催收专员,成都天符人瑞教育咨询有限公司,重庆-渝中区,6-8千/月,11-26
356,高级催收专员（M6-M12+）无责底薪4500,上海鹏赢企业管理有限公司,成都-高新区,0.8-1万/月,11-26
357,银行信用卡催收专员（高薪、五险一金、年终奖）,广东德法理律师事务所,广州-白云区,0.6-1万/月,11-26
358,正式编制催收专员高薪过万双休,安微好享购电子商务有限公司,西安-雁塔区,6-8千/月,11-26
359,银行信用卡催收专员,信达利（福州）企业管理咨询有限公...,福州-鼓楼区,0.8-1万/月,11-26
360,催收专员,深圳市众弘科技有限公司,深圳-南山区,0.8-1万/月,11-26
361,外访催收专员（中山）,深圳市恒源昊信息科技有限公司广州...,中山,0.5-1万/月,11-26
362,14薪人人贷催收专员/早九晚六/双休,陕西君林商贸有限公司,西安-高新技术...,6-8千/月,11-26
363,信用卡催收专员,云南耀律律师事务所,昆明-西山区,4.5-6千/月,11-26
364,浦东新区催收专员包吃+五险一金t,上海鸿渐广告有限公司,上海-浦东新区,0.8-1万/月,11-26
365,客服中心催收专员,深圳市融泰商务服务有限公司,武汉-武昌区,5-8千/月,11-26
366,6K催收专员/电话销售,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,11-26
367,催收专员（无责底薪4500+）,其迪（上海）文化创意有限公司,上海-杨浦区,0.8-1万/月,11-26
368,正式编制催收专员双休月8千,西安杰创商务信息咨询有限公司,异地招聘,0.8-1万/月,11-26
369,催收专员,广州世港投资有限公司,佛山-南海区,0.4-1万/月,11-26
370,电话催收专员,广州麦野工程设计有限公司,佛山,5-7千/月,11-26
371,催收专员（上市公司+晋升空间大）,上海仁联劳务服务有限公司,重庆-沙坪坝区,0.7-2万/月,11-26
372,客服催收专员,广州远行普惠信息技术有限公司,广州-番禺区,0.4-1万/月,11-26
373,J银行电话催收专员+包吃住,宙辉网络,异地招聘,6-8千/月,11-26
374,催收专员（武汉）,北京恒昌利通投资管理有限公司,异地招聘,0.8-1万/月,11-26
375,催收专员,大连博斯商务咨询有限公司,成都-高新区,0.6-1.2万/月,11-26
376,正式编制催收专员高薪周末双休,西安杰创商务信息咨询有限公司,西安-雁塔区,6-8千/月,11-26
377,电话催收专员（五险一金）,天津杰成信息技术有限公司,济南-高新区,6-8千/月,11-26
378,底薪4200支付宝金融催收专员客服，五险一金双休行政班,安徽万点通电子科技有限公司,合肥-滨湖新区,6-8千/月,11-26
379,500强催收专员+6险2金+月薪8000,成都柏鑫顺商贸有限公司,成都-锦江区,0.8-1万/月,11-26
380,账户提醒催收专员 6000 双休 洪山,合肥泽翔信息科技有限公司,武汉-洪山区,0.8-1万/月,11-26
381,催收专员（4K+提成）,躺赚智能网络科技（苏州）有限公司...,苏州-吴中区,4-7千/月,11-26
382,底薪4200中国银行催收专员客服，入职五险一金双休,合肥利鸣信息技术有限公司,合肥-滨湖新区,6-8千/月,11-26
383,电话催收专员,江苏茂梓企业管理咨询有限公司,苏州-吴中区,0.3-1.5万/月,11-26
384,银行正式编制催收岗4200催收专员双休,安徽千弘信息技术有限公司,合肥-滨湖新区,0.8-1万/月,11-26
385,电话催收专员,广东五六七八信用管理有限公司,广州-白云区,0.7-1.5万/月,11-26
386,催收专员,长沙杰晨建筑科技有限公司,异地招聘,0.6-2万/月,11-26
387,高新区-环球中心招催收专员,四川骥腾博文企业管理有限公司,成都-高新区,6-8千/月,11-26
388,电话催收专员无责底薪5300 不加班双休,上海磐滨信息技术有限公司,上海-浦东新区,1.5-2万/月,11-26
389,催收专员,安徽泰盈信息科技有限公司,合肥-蜀山区,5-8千/月,11-26
390,银行信用卡催收专员 五险一金 奖金 月薪8000,南京桓金资产管理有限公司无锡分公...,无锡-梁溪区,0.8-1万/月,11-26
391,催收专员,网新新云联金融信息服务（浙江）有...,宁波-江北区,0.6-1万/月,11-26
392,电话催收专员-西乡,福州启联信息咨询有限公司,深圳-宝安区,0.5-1万/月,11-26
393,均薪6k银行催收专员+五险一金+晋升快,安徽阳光信通电子科技有限公司,合肥-蜀山区,0.6-1.2万/月,11-26
394,高薪催收专员+无责底薪+五险一金,四川上丰科技有限公司,成都-青羊区,5-7千/月,11-26
395,电话催收专员 底薪5K起+做五休二+下午茶,上海醒诺网络科技有限公司,上海-浦东新区,0.8-1万/月,11-26
396,电话催收专员+环境优+晋升快,武汉华信融咨询服务有限公司,武汉-洪山区,6-8千/月,11-26
397,电话催收专员,四川凯信商务咨询有限公司,成都-双流区,0.8-1万/月,11-26
