,title,company,place,salary,publish_time
730,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
731,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
732,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
733,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
734,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
735,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
736,客服助理/客服专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
737,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
738,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
739,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
740,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
741,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
742,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
743,客服助理/专员金融催收D,深圳市拓才信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
744,客服助理/专员金融催收,深圳市拓才信息产业有限公司,东莞-石排镇,4.5-6千/月,11-16
745,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
746,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
747,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
748,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
749,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
750,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
751,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
752,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
753,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
754,客服专员/助理金融客服催收D,深圳市谨言信息产业有限公司,东莞-莞城区,4.5-6千/月,11-16
755,电话催收无责3500+五险正常休假,武汉汇十资产管理有限公司,武汉-洪山区,0.8-1万/月,11-16
756,中信银行催收专员（福田住宿）,广东鸿联九五信息产业有限公司,深圳-福田区,5-8千/月,11-13
757,前期催收专员（五险一金住宿）,广东鸿联九五信息产业有限公司,深圳-福田区,5-8千/月,11-13
758,银行风险专管员（提供住宿）,广东鸿联九五信息产业有限公司,深圳-福田区,5-8千/月,11-13
759,银行催收专员（免费住宿）,广东鸿联九五信息产业有限公司,东莞,5-8千/月,11-13
760,福田深福保招中信银行电话催收,广东鸿联九五信息产业有限公司,深圳-福田区,4.4-8千/月,11-13
761,福田深福保招中信银行电话催收,广东鸿联九五信息产业有限公司,深圳-福田区,4.4-8千/月,11-13
762,电话催收项目组长,深圳通联金融网络科技服务有限公司...,合肥-滨湖新区,0.6-1.2万/月,11-12
763,中信银行信用卡账单催收客服+住宿+社保齐全,深圳通联金融网络科技服务有限公司...,合肥-滨湖新区,4-8千/月,11-12
764,电话催收/五险一金/双休高提成,武汉市优信捷信息科技有限公司,武汉-洪山区,0.8-1万/月,11-10
765,银行电话催收专员,广东鸿联九五信息产业有限公司,深圳-福田区,4.4-8千/月,11-08
766,催收专员（五险一金）,深圳通联金融网络科技服务有限公司...,深圳-南山区,0.5-1.1万/月,11-06
767,银行信用卡客服,深圳通联金融网络科技服务有限公司...,深圳-南山区,0.6-1.5万/月,11-06
768,诚聘银行电话催收专员,广东鸿联九五信息产业有限公司,深圳-福田区,4.4-8千/月,11-05
769,催收专员（无责底薪+双休+月度排名奖）,武汉信樾企业管理咨询有限公司,武汉-洪山区,0.6-1万/月,11-05
770,信用卡风控客服,CBC（北京）信用管理有限公司青岛...,青岛-市南区,6-8千/月,11-03
771,建设银行五险一金账单提醒底薪4200,合肥雅诚电子科技有限公司,合肥-滨湖新区,4.5-6千/月,11-03
772,账户风控客服-五险一金-薪资8千-武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
773,交行账户风控催收客服+雄飞,淮北盛东商贸有限公司,成都-青羊区,6-8千/月,10-30
774,交行账户风控催收提醒客服+薪资6K.雄飞,淮北盛东商贸有限公司,成都-青羊区,6-8千/月,10-30
775,交行账户管理风控催收客服/雄飞,淮北盛东商贸有限公司,成都-青羊区,0.8-1万/月,10-30
776,资产管理风控+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
777,账户风控催收客服+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
778,账户风控催收管理客服+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
779,账户风控催收客服+薪资6-10K+福利齐全+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
780,账户风控催收客服+薪资6-10K+福利齐全+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
781,账户管理催收+薪资6-10K+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
782,资产账户催收客服+薪资6K+武侯,淮北盛东商贸有限公司,成都-武侯区,0.6-1万/月,10-30
783,办公室催收专员/双休/高薪6+,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
784,高薪风控专员/双休/社保/提成,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
785,6K交行账户管理客服/双休/社保,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
786,诚聘交行账户催收+双休+高提成,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
787,交行信用卡逾期管理/催收/双休,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
788,交行催收/储备管理岗/双休+六险,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
789,交行催收/风险管理/双休/可实习,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
790,双休+五险+提成/交行信用卡催收,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
791,交行催收/储备管理岗+双休+提成,广州谷创信息科技有限公司,西安-雁塔区,6-8千/月,10-29
792,银行正式催收客服/高薪+双休,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
793,直招交行信用卡管理人员/双休,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
794,银行客户服务+双休+朝九晚六,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
795,双休/信用卡催收6K+（高新区）,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
796,双休/高绩效/行政班信用卡催收,广州谷创信息科技有限公司,西安-雁塔区,4-8千/月,10-29
797,双休/交行信用卡电催（雁塔区）,广州谷创信息科技有限公司,西安-雁塔区,0.5-1万/月,10-29
798,建设银行五险一金账单提醒底薪4200,合肥雅诚电子科技有限公司,合肥-滨湖新区,4.5-6千/月,10-29
799,建设银行五险一金账单提醒底薪4200,合肥雅诚电子科技有限公司,合肥-滨湖新区,4.5-6千/月,10-27
800,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
801,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
802,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
803,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
804,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
805,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
806,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
807,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
808,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
809,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
810,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
811,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
812,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
813,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
814,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-26
815,浑南区/银行信用卡催收,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-22
816,电催专员/内催,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-22
817,呼叫中心人员（无销售）,上海惠勋资产管理有限公司,上海,4.5-5千/月,10-22
818,呼叫中心人员（无销售）,上海惠勋资产管理有限公司,上海,4.5-5千/月,10-22
819,电话催收无责3500加五险,武汉汇十资产管理有限公司,武汉-洪山区,0.8-1万/月,10-22
820,电催组长,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,5-9千/月,10-21
821,建设银行五险一金账单提醒底薪4200,合肥雅诚电子科技有限公司,合肥-滨湖新区,4.5-6千/月,10-20
822,回访客服 新人起薪4400+包住,华信创网络科技（深圳）有限公司,深圳-福田区,6-8千/月,10-19
823,M1数据催收客服+包住+月均8K,深圳市蓝色希翼科技有限公司,深圳-福田区,6-8千/月,10-19
824,建设银行五险一金账单提醒底薪4200,合肥雅诚电子科技有限公司,合肥-滨湖新区,4.5-6千/月,10-19
825,高薪诚聘电话催收无责底薪3500,武汉汇十资产管理有限公司,武汉-洪山区,0.8-1万/月,10-17
826,银行信用卡--外访催收专员,石家庄氐宿企业管理咨询有限公司,石家庄,6-8千/月,10-16
827,信用卡催收专员,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-16
828,浑南交行信用卡M2催收,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-16
829,光谷高薪诚聘电话催收无责3500,武汉汇十资产管理有限公司,武汉-洪山区,0.8-1万/月,10-16
830,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
831,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
832,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
833,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
834,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
835,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
836,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-15
837,中信催收保底4400+包住,乐美思贸易（深圳）有限公司,深圳-福田区,0.5-1.5万/月,10-14
838,保4.4K电话催收客服+住宿+五险一金,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
839,中信银行信用卡催收专员,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
840,保底4400电话催收客服+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
841,保底4400+电话催收/银行催收客服+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
842,保底4400+中信银行催收客服+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
843,4400保底信用卡电话催收客服+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
844,银行催收专员（无销售）+住宿,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
845,包住提醒专员8K以上+应届生+专业培训,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
846,包住，催收试用保底4400，工作轻松，收入稳定,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
847,催收+新人保底4400，包住，应届毕业专场,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
848,电话催收客服/包住保底4400,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
849,包住信用卡电话催收客服/保底4400,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
850,电话催收客服/保底4K+提成,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
851,保底4400+中信银行催收客服+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
852,中信银行催收专员+非销售+住宿,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
853,电话催收客服（综合月薪7-8K）+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
854,保底4400+中信银行催收客服+包住,深圳市凌志盈电子有限公司,深圳-福田区,0.8-1万/月,10-12
855,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
856,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
857,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
858,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
859,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
860,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
861,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
862,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
863,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
864,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-11
865,综薪9K招电催+前期+晋升机会多,华信创网络科技（深圳）有限公司,深圳-龙华新区,0.6-1.3万/月,10-10
866,包住 4400保底+10K前后期催收,华信创网络科技（深圳）有限公司,深圳-福田区,0.5-1.2万/月,10-10
867,新人保底4400 外呼客服 包住,华信创网络科技（深圳）有限公司,深圳-福田区,0.4-1.2万/月,10-10
868,急招电销客服+双休+晋升+奖金,华信创网络科技（深圳）有限公司,深圳-龙华新区,0.5-1.2万/月,10-10
869,合规电催：新人4400+包住,华信创网络科技（深圳）有限公司,深圳-福田区,4.9-9.9千/月,10-10
870,电话催收+小贷管理/保底3500+8小时,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
871,底薪3500/资产管理风控催收客服/前端提醒/五险一金,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
872,提醒催收/账户管理/资产保全底薪3500+五险一金,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
873,M1M2账户逾期催收客服/无销售性质+保底3500,深圳市纵达商务服务有限公司,成都-武侯区,0.8-1万/月,10-09
874,逾期提醒/账户催收保底3500+无销售性质/五险一金,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
875,资产管理逾期提醒客服,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
876,风控逾期提醒电话催收客服/五险一金底薪3500,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
877,武侯区/催收+逾期提醒/无责底薪3500+无销售性质,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
878,逾期提醒+电话催收/无责底薪3500+8小时,深圳市纵达商务服务有限公司,成都-武侯区,6-8千/月,10-09
879,联想科技港M1底薪3400催收/包住五险一金,合肥百会司企业管理咨询有限公司,合肥-经开区,6-9千/月,10-09
880,海恒社区M1小贷催收底薪3400+包住（月8k+）,合肥百会司企业管理咨询有限公司,合肥-经开区,6-9千/月,10-09
881,海恒社区M1催收底薪3400包住五险一金月轻松8k+,合肥百会司企业管理咨询有限公司,合肥-经开区,6-9千/月,10-09
882,银行催收客服,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,0.6-1.8万/月,10-08
883,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-08
884,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-08
885,银行电话催收/包住/白班/急招F,深圳市谨言信息产业有限公司,深圳-福田区,4.5-8千/月,10-08
886,包住 保底4400 银行前期催收,华信创网络科技（深圳）有限公司,深圳-福田区,5-9千/月,10-07
887,交行信用卡催收8K,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
888,信用卡催收/8K,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
889,电话催收/信用卡/M2,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
890,交行信用卡M2催收专员,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
891,交行催收M2,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
892,信用卡逾期催收专员,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
893,交行信用卡催收专员M2,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
894,交行信用卡催收/新职场/晋升大,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
895,银行信用卡催收/稳定/晋升大,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
896,银行信用卡催收,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
897,电话催收/M2/信用卡内催,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
898,催收专员/内催/信用卡,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
899,交行催收员/新项目/晋升大/外派学习机会,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
900,电话催收/新职场/晋升大,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
901,催收专员/银行/稳定/新职场,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,6-8千/月,10-07
902,逾期提醒客服岗/零销售,深圳通联金融网络科技服务有限公司...,沈阳-浑南区,4.5-6千/月,10-03
903,信用卡逾期提醒客服专员,北京宇信鸿泰信息技术有限公司,郑州-金水区,0.7-1.2万/月,09-27
904,催收专员底薪加高提成,深圳市融达立管理咨询有限公司广州...,广州,2.2-8千/月,11-21
